2016. 9. 20 오후 11:58:00,1116.15
2016. 9. 21 오후 11:58:00,1104.37
2016. 9. 22 오후 11:58:00,1101.99
2016. 9. 23 오후 11:58:00,1101.89
2016. 9. 24 오후 11:58:00,1103
2016. 9. 25 오후 11:58:00,1101.8
2016. 9. 26 오후 11:58:00,1107.46
2016. 9. 27 오후 11:58:00,1095.9
2016. 9. 28 오후 11:58:00,1091.08
2016. 9. 29 오후 11:58:00,1101.62
2016. 9. 30 오후 11:58:00,1099.8
2016. 10. 1 오후 11:58:00,1101.05
2016. 10. 2 오후 11:58:00,1102.15
2016. 10. 3 오후 11:58:00,1103.24
2016. 10. 4 오후 11:58:00,1115.36
2016. 10. 5 오후 11:58:00,1113.18
2016. 10. 6 오후 11:58:00,1114.89
2016. 10. 7 오후 11:58:00,1113.56
2016. 10. 9 오후 11:58:00,1115.85
2016. 10. 10 오후 11:58:00,1106.62
2016. 10. 11 오후 11:58:00,1123.68
2016. 10. 12 오후 11:58:00,1123.81
2016. 10. 13 오후 11:58:00,1128.12
2016. 10. 14 오후 11:58:00,1134.41
2016. 10. 15 오후 11:58:00,1135.6
2016. 10. 16 오후 11:58:00,1136.05
2016. 10. 17 오후 11:58:00,1135.63
2016. 10. 18 오후 11:58:00,1124.62
2016. 10. 19 오후 11:58:00,1119.61
2016. 10. 20 오후 11:58:00,1130.23
2016. 10. 21 오후 11:58:00,1134.19
2016. 10. 22 오후 11:58:00,1135.2
2016. 10. 23 오후 11:58:00,1135.6
2016. 10. 24 오후 11:58:00,1134.38
2016. 10. 25 오후 11:58:00,1129.1
2016. 10. 26 오후 11:58:00,1137.33
2016. 10. 27 오후 11:58:00,1146.52
2016. 10. 28 오후 11:58:00,1145.16
2016. 10. 29 오후 11:58:00,1146.55
2016. 10. 30 오후 11:58:00,1146.7
2016. 10. 31 오후 11:58:00,1143.33
2016. 11. 1 오후 11:58:00,1145.47
2016. 11. 2 오후 11:58:00,1145.17
2016. 11. 3 오후 11:58:00,1143.42
2016. 11. 4 오후 11:58:00,1139.46
2016. 11. 5 오후 11:58:00,1140.46
2016. 11. 6 오후 11:58:00,1141.45
2016. 11. 7 오후 11:58:00,1140.55
2016. 11. 8 오후 11:58:00,1127.86
2016. 11. 9 오후 11:58:00,1156.28
2016. 11. 10 오후 11:58:00,1164.95
2016. 11. 11 오후 11:58:00,1163.58
2016. 11. 12 오후 11:58:00,1163.58
2016. 11. 13 오후 11:58:00,1164.4
2016. 11. 14 오후 11:58:00,1167.76
2016. 11. 15 오후 11:58:00,1166.69
2016. 11. 16 오후 11:58:00,1169.07
2016. 11. 17 오후 11:58:00,1179.15
2016. 11. 18 오후 11:58:00,1179.08
2016. 11. 19 오후 11:58:00,1179.08
2016. 11. 20 오후 11:58:00,1180.75
2016. 11. 21 오후 11:58:00,1179.18
2016. 11. 22 오후 11:58:00,1167.93
2016. 11. 23 오후 11:58:00,1180.86
2016. 11. 24 오후 11:58:00,1181.05
2016. 11. 25 오후 11:58:00,1173.77
2016. 11. 26 오후 11:58:00,1173.77
2016. 11. 27 오후 11:58:00,1172.7
2016. 11. 28 오후 11:58:00,1169.71
2016. 11. 29 오후 11:58:00,1167.86
2016. 11. 30 오후 11:58:00,1178.13
2016. 12. 1 오후 11:58:00,1167.7
2016. 12. 2 오후 11:58:00,1165.32
2016. 12. 4 오후 11:58:00,1169.6
2016. 12. 5 오후 11:58:00,1166.99
2016. 12. 6 오후 11:58:00,1170.55
2016. 12. 7 오후 11:58:00,1157.5
2016. 12. 8 오후 11:58:00,1162.25
2016. 12. 9 오후 11:58:00,1170.9
2016. 12. 10 오후 11:58:00,1170.9
2016. 12. 11 오후 11:58:00,1169.95
2016. 12. 12 오후 11:58:00,1164.65
2016. 12. 13 오후 11:58:00,1163.59
2016. 12. 14 오후 11:58:00,1179.16
2016. 12. 15 오후 11:58:00,1184.43
2016. 12. 16 오후 11:58:00,1183.73
2016. 12. 17 오후 11:58:00,1185.65
2016. 12. 18 오후 11:58:00,1186
2016. 12. 19 오후 11:58:00,1186.95
2016. 12. 20 오후 11:58:00,1191.47
2016. 12. 21 오후 11:58:00,1193.35
2016. 12. 22 오후 11:58:00,1205.1
2016. 12. 23 오후 11:58:00,1198.36
2016. 12. 24 오후 11:58:00,1199.36
2016. 12. 25 오후 11:58:00,1199.55
2016. 12. 26 오후 11:58:00,1199.55
2016. 12. 27 오후 11:58:00,1206.48
2016. 12. 28 오후 11:58:00,1210.34
2016. 12. 29 오후 11:58:00,1205.29
2016. 12. 30 오후 11:58:00,1205.26
2016. 12. 31 오후 11:58:00,1206.26
2017. 1. 1 오후 11:58:00,1205.45
2017. 1. 2 오후 11:58:00,1202.93
2017. 1. 3 오후 11:58:00,1206.01
2017. 1. 4 오후 11:58:00,1194.48
2017. 1. 5 오후 11:58:00,1180.63
2017. 1. 6 오후 11:58:00,1200
2017. 1. 7 오후 11:58:00,1201
2017. 1. 8 오후 11:58:00,1201.1
2017. 1. 9 오후 11:58:00,1202.52
2017. 1. 10 오후 11:58:00,1200.6
2017. 1. 11 오후 11:58:00,1187.16
2017. 1. 12 오후 11:58:00,1174.72
2017. 1. 13 오후 11:58:00,1173.26
2017. 1. 14 오후 11:58:00,1174.26
2017. 1. 15 오후 11:58:00,1174.05
2017. 1. 16 오후 11:58:00,1182.17
2017. 1. 17 오후 11:58:00,1160.03
2017. 1. 18 오후 11:58:00,1176.79
2017. 1. 19 오후 11:58:00,1173.75
2017. 1. 20 오후 11:58:00,1173.4
2017. 1. 21 오후 11:58:00,1174.4
2017. 1. 22 오후 11:58:00,1173.3
2017. 1. 23 오후 11:58:00,1162.65
2017. 1. 24 오후 11:58:00,1168.03
2017. 1. 25 오후 11:58:00,1161.26
2017. 1. 26 오후 11:58:00,1170.67
2017. 1. 27 오후 11:58:00,1176.82
2017. 1. 28 오후 11:58:00,1176.82
2017. 1. 29 오후 11:58:00,1177.6
2017. 1. 30 오후 11:58:00,1169.21
2017. 1. 31 오후 11:58:00,1149.25
2017. 2. 1 오후 11:58:00,1151.95
2017. 2. 2 오후 11:58:00,1142.7
2017. 2. 3 오후 11:58:00,1136.52
2017. 2. 4 오후 11:58:00,1136.52
2017. 2. 5 오후 11:58:00,1137.76
2017. 2. 6 오후 11:58:00,1132.71
2017. 2. 7 오후 11:58:00,1142.1
2017. 2. 8 오후 11:58:00,1144.62
2017. 2. 9 오후 11:58:00,1149.91
2017. 2. 10 오후 11:58:00,1144.6
2017. 2. 11 오후 11:58:00,1144.6
2017. 2. 12 오후 11:58:00,1145.18
2017. 2. 13 오후 11:58:00,1148.7
2017. 2. 14 오후 11:58:00,1137.96
2017. 2. 15 오후 11:58:00,1133.1
2017. 2. 16 오후 11:58:00,1141.08
2017. 2. 17 오후 11:58:00,1148.78
2017. 2. 18 오후 11:58:00,1148.78
2017. 2. 19 오후 11:58:00,1149.6
2017. 2. 20 오후 11:58:00,1143.96
2017. 2. 21 오후 11:58:00,1141.18
2017. 2. 22 오후 11:58:00,1137.95
2017. 2. 23 오후 11:58:00,1131.81
2017. 2. 24 오후 11:58:00,1129.82
2017. 2. 25 오후 11:58:00,1129.45
2017. 2. 26 오후 11:58:00,1130.45
2017. 2. 27 오후 11:58:00,1133.94
2017. 2. 28 오후 11:58:00,1136.79
2017. 3. 1 오후 11:58:00,1139.57
2017. 3. 2 오후 11:58:00,1149.9
2017. 3. 3 오후 11:58:00,1151.31
2017. 3. 4 오후 11:58:00,1150.32
2017. 3. 5 오후 11:58:00,1151.97
2017. 3. 6 오후 11:58:00,1154.25
2017. 3. 7 오후 11:58:00,1149.41
2017. 3. 8 오후 11:58:00,1153.62
2017. 3. 9 오후 11:58:00,1159.28
2017. 3. 10 오후 11:58:00,1146.81
2017. 3. 12 오후 11:58:00,1145.96
2017. 3. 13 오후 11:58:00,1147.55
2017. 3. 14 오후 11:58:00,1148.22
2017. 3. 15 오후 11:58:00,1127.4
2017. 3. 16 오후 11:58:00,1127.01
2017. 3. 17 오후 11:58:00,1127.04
2017. 3. 18 오후 11:58:00,1128.6
2017. 3. 19 오후 11:58:00,1126.65
2017. 3. 20 오후 11:58:00,1113.75
2017. 3. 21 오후 11:58:00,1122.78
2017. 3. 22 오후 11:58:00,1116.41
2017. 3. 23 오후 11:58:00,1121.23
2017. 3. 24 오후 11:58:00,1115.56
2017. 3. 25 오후 11:58:00,1116.56
2017. 3. 26 오후 11:58:00,1116.14
2017. 3. 27 오후 11:58:00,1111.1
2017. 3. 28 오후 11:58:00,1115.5
2017. 3. 29 오후 11:58:00,1109.95
2017. 3. 30 오후 11:58:00,1117.02
2017. 3. 31 오후 11:58:00,1115.71
2017. 4. 2 오후 11:58:00,1115.16
2017. 4. 3 오후 11:58:00,1116.23
2017. 4. 4 오후 11:58:00,1124.1
2017. 4. 5 오후 11:58:00,1127.1
2017. 4. 6 오후 11:58:00,1130
2017. 4. 7 오후 11:58:00,1134.19
2017. 4. 8 오후 11:58:00,1135.89
2017. 4. 9 오후 11:58:00,1136
2017. 4. 10 오후 11:58:00,1142.03
2017. 4. 11 오후 11:58:00,1144.59
2017. 4. 12 오후 11:58:00,1133.43
2017. 4. 13 오후 11:58:00,1135
2017. 4. 14 오후 11:58:00,1134.34
2017. 4. 15 오후 11:58:00,1135.34
2017. 4. 16 오후 11:58:00,1135.36
2017. 4. 17 오후 11:58:00,1131.8
2017. 4. 18 오후 11:58:00,1141.68
2017. 4. 19 오후 11:58:00,1141.89
2017. 4. 20 오후 11:58:00,1137.11
2017. 4. 21 오후 11:58:00,1132.48
2017. 4. 23 오후 11:58:00,1133.71
2017. 4. 24 오후 11:58:00,1133.84
2017. 4. 25 오후 11:58:00,1125.47
2017. 4. 26 오후 11:58:00,1131.8
2017. 4. 27 오후 11:58:00,1129.94
2017. 4. 28 오후 11:58:00,1135.64
2017. 4. 29 오후 11:58:00,1135.64
2017. 4. 30 오후 11:58:00,1135.64
2017. 5. 1 오후 11:58:00,1136.26
2017. 5. 2 오후 11:58:00,1127.76
2017. 5. 3 오후 11:58:00,1132.91
2017. 5. 4 오후 11:58:00,1134.94
2017. 5. 5 오후 11:58:00,1133.72
2017. 5. 8 오후 11:58:00,1132.65
2017. 5. 9 오후 11:58:00,1137.86
2017. 5. 10 오후 11:58:00,1130.04
2017. 5. 11 오후 11:58:00,1123.16
2017. 5. 12 오후 11:58:00,1121.4
2017. 5. 14 오후 11:58:00,1123.1
2017. 5. 15 오후 11:58:00,1117.43
2017. 5. 16 오후 11:58:00,1115
2017. 5. 17 오후 11:58:00,1120.95
2017. 5. 18 오후 11:58:00,1128.41
2017. 5. 19 오후 11:58:00,1115.61
2017. 5. 20 오후 11:58:00,1115.61
2017. 5. 21 오후 11:58:00,1117.01
2017. 5. 22 오후 11:58:00,1114.78
2017. 5. 23 오후 11:58:00,1124.57
2017. 5. 24 오후 11:58:00,1118.38
2017. 5. 25 오후 11:58:00,1119.56
2017. 5. 26 오후 11:58:00,1116.91
2017. 5. 27 오후 11:58:00,1118.25
2017. 5. 28 오후 11:58:00,1118.75
2017. 5. 29 오후 11:58:00,1122.84
2017. 5. 30 오후 11:58:00,1123.9
2017. 5. 31 오후 11:58:00,1119.02
2017. 6. 1 오후 11:58:00,1121.04
2017. 6. 2 오후 11:58:00,1116.34
2017. 6. 3 오후 11:58:00,1117.25
2017. 6. 4 오후 11:58:00,1117.45
2017. 6. 5 오후 11:58:00,1116.95
2017. 6. 6 오후 11:58:00,1117.46
2017. 6. 7 오후 11:58:00,1123.14
2017. 6. 8 오후 11:58:00,1121.51
2017. 6. 9 오후 11:58:00,1123.18
2017. 6. 10 오후 11:58:00,1124.35
2017. 6. 11 오후 11:58:00,1124.1
2017. 6. 12 오후 11:58:00,1130.49
2017. 6. 13 오후 11:58:00,1126.55
2017. 6. 14 오후 11:58:00,1118.9
2017. 6. 15 오후 11:58:00,1129.94
2017. 6. 16 오후 11:58:00,1134.04
2017. 6. 17 오후 11:58:00,1132.05
2017. 6. 18 오후 11:58:00,1131.14
2017. 6. 19 오후 11:58:00,1135.73
2017. 6. 20 오후 11:58:00,1140.85
2017. 6. 21 오후 11:58:00,1142.5
2017. 6. 22 오후 11:58:00,1139.05
2017. 6. 23 오후 11:58:00,1132.84
2017. 6. 24 오후 11:58:00,1132.84
2017. 6. 25 오후 11:58:00,1133.45
2017. 6. 26 오후 11:58:00,1133.08
2017. 6. 27 오후 11:58:00,1139.96
2017. 6. 28 오후 11:58:00,1137.7
2017. 6. 29 오후 11:58:00,1146.14
2017. 6. 30 오후 11:58:00,1143.64
2017. 7. 1 오후 11:58:00,1144.6
2017. 7. 2 오후 11:58:00,1144.81
2017. 7. 3 오후 11:58:00,1149.58
2017. 7. 4 오후 11:58:00,1149.2
2017. 7. 5 오후 11:58:00,1152.85
2017. 7. 6 오후 11:58:00,1156.37
2017. 7. 7 오후 11:58:00,1154.19
2017. 7. 8 오후 11:58:00,1151.8
2017. 7. 9 오후 11:58:00,1153.81
2017. 7. 10 오후 11:58:00,1148.54
2017. 7. 11 오후 11:58:00,1147.97
2017. 7. 12 오후 11:58:00,1137.12
2017. 7. 13 오후 11:58:00,1136.63
2017. 7. 14 오후 11:58:00,1126.77
2017. 7. 16 오후 11:58:00,1127.51
2017. 7. 17 오후 11:58:00,1127.66
2017. 7. 18 오후 11:58:00,1124.27
2017. 7. 19 오후 11:58:00,1123.5
2017. 7. 20 오후 11:58:00,1120.56
2017. 7. 21 오후 11:58:00,1116.86
2017. 7. 22 오후 11:58:00,1117.9
2017. 7. 23 오후 11:58:00,1116.11
2017. 7. 24 오후 11:58:00,1113.9
2017. 7. 25 오후 11:58:00,1119.24
2017. 7. 26 오후 11:58:00,1111.85
2017. 7. 27 오후 11:58:00,1115.51
2017. 7. 28 오후 11:58:00,1122.7
2017. 7. 29 오후 11:58:00,1123.85
2017. 7. 30 오후 11:58:00,1124.05
2017. 7. 31 오후 11:58:00,1118.73
2017. 8. 1 오후 11:58:00,1120.37
2017. 8. 2 오후 11:58:00,1122.1
2017. 8. 3 오후 11:58:00,1127.25
2017. 8. 4 오후 11:58:00,1126.8
2017. 8. 6 오후 11:58:00,1127.2
2017. 8. 7 오후 11:58:00,1125.35
2017. 8. 8 오후 11:58:00,1126.07
2017. 8. 9 오후 11:58:00,1138.23
2017. 8. 10 오후 11:58:00,1143.52
2017. 8. 11 오후 11:58:00,1140.9
2017. 8. 12 오후 11:58:00,1141.85
2017. 8. 13 오후 11:58:00,1141.46
2017. 8. 14 오후 11:58:00,1138.92
2017. 8. 15 오후 11:58:00,1135.18
2017. 8. 16 오후 11:58:00,1134.8
2017. 8. 17 오후 11:58:00,1140.48
2017. 8. 18 오후 11:58:00,1137.55
2017. 8. 19 오후 11:58:00,1138.75
